#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
#GREEK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
tribal_empire_of_norsegaelic;Ard Rìochd of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Roman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_roman;Baro;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_roman;Baronissa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_roman;Baro;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_roman;Baronissa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_roman;Comes;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_roman;Comitissa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_roman;Comes;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_roman;Comitissa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_roman;Dux;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_roman;Ducissa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_roman;Dux;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_roman;Ducissa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_roman;Rex;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_roman;Regina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_roman;Rex;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_roman;Regina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_roman;Imperator;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_roman;Imperatrix;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_roman;Imperator;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_roman;Imperatrix;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_roman;Princeps;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_roman;Principissa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_roman;Baroniam of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_roman;Comitatu of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_roman;Ducatus of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_roman;Regnum of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_roman;Imperium of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Catalan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_catalan;Gran Príncep;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_catalan;Infant;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_catalan;Infanta;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_king_catalan;Síndic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duke_catalan;Conseller;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_catalan;Comte;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_catalan;Duc;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_catalan;Rei;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_catalan;Emperador;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_catalan;Paer;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_catalan;Vescomte;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_catalan;Vescomtessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_catalan;Vescomte;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_catalan;Vescomtessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_catalan;Vescomtat de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_catalan;Cònsol;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_emperor_catalan;Rei-Preste;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_king_catalan;Rei Apostòlic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duke_catalan;Príncep-Arquebisbe;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_catalan;Príncep-Bisbe;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_empire_of_catalan;Principado de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_kingdom_of_catalan;Generalitat de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duchy_of_catalan;Consell de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_of_catalan;Paeria de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_of_catalan;Comuna de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_catalan;Comtessa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_catalan;Comte;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_catalan;Comtessa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_catalan;Duquessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_catalan;Duc;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_catalan;Duquessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_catalan;Reina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_catalan;Rei;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_catalan;Reina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_catalan;Emperadriu;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_catalan;Emperadriu;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_catalan;Comtat de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_catalan;Ducat de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_catalan;Reialme de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_catalan;Imperi de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_catalan;Vescomtat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_catalan;Comtat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_catalan;Ducat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_catalan;Reialme;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_catalan;Imperi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#CastillianAragoneseBasqueLeonese;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_castillan;Don;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_castillan;Doña;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_castillan;Don;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_castillan;Doña;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_castillan;Conde;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_castillan;Condesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_castillan;Conde;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_castillan;Condesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_castillan;Duque;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_castillan;Duquesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_castillan;Duque;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_castillan;Duquesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_castillan;Rey;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_castillan;Reina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_castillan;Rey;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_castillan;Reina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_castillan;Emperador;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_castillan;Emperatriz;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_castillan;Emperatriz;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_castillan;Infante;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_castillan;Infanta;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_castillan;Señorío de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_castillan;Condado de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_castillan;Ducado de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_castillan;Reino de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_castillan;Imperio de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_castillan;Señorío;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_castillan;Condado;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_castillan;Ducado;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_castillan;Reino;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_castillan;Imperio;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_basque;Jauna;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_basque;Andre;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_basque;Jauna;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_basque;Andre;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_basque;Konde;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_basque;Kondesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_basque;Konde;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_basque;Kondesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_basque;Duke;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_basque;Dukesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_basque;Duke;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_basque;Dukesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_basque;Errege;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_basque;Erregina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_basque;Errege;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_basque;Erregina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_basque;Enperador;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_basque;Enperatriz;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_basque;Enperatriz;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_basque;Infante;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_basque;Infanta;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_basque;Konderria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_basque;Jaurreria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_basque;Dukerria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_basque;Erresuma;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_basque;Inperio;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_basque;Konderria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_basque;Jaurreria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_basque;Dukerria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_basque;Erresuma;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_basque;Inperio;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#####################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_aragonese;Sinyor;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_aragonese;Sinyora;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_aragonese;Sinyor;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_aragonese;Sinyora;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_aragonese;Conte;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_aragonese;Contesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_aragonese;Conte;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_aragonese;Contesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_aragonese;Duque;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_aragonese;Duquesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_aragonese;Duque;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_aragonese;Duquesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_aragonese;Rei;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_aragonese;Reina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_aragonese;Rei;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_aragonese;Reina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_aragonese;Emperador;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_aragonese;Emperadriz;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_aragonese;Emperadriz;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_aragonese;Infante;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_aragonese;Infanta;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_aragonese;Sinyoría de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_aragonese;Condato de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_aragonese;Ducato de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_aragonese;Reino de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_aragonese;Imperio de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_aragonese;Sinyoría;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_aragonese;Condato;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_aragonese;Ducato;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_aragonese;Reino;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_aragonese;Imperio;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#############################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_leonese;Don;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_leonese;Doña;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_leonese;Don;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_leonese;Doña;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_leonese;Conde;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_leonese;Condesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_leonese;Conde;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_leonese;Condesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_leonese;Duque;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_leonese;Duquesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_leonese;Duque;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_leonese;Duquesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_leonese;Rey;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_leonese;Reina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_leonese;Rey;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_leonese;Reina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_leonese;Emperador;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_leonese;Emperatriz;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_leonese;Emperatriz;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_leonese;Infante;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_leonese;Infanta;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_leonese;Señorío de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_leonese;Condado de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_leonese;Ducado de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_leonese;Reino de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_leonese;Imperio de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_leonese;Señorío;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_leonese;Condado;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_leonese;Ducado;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_leonese;Reino;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_leonese;Imperio;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Romanian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_romanian;Boier;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_romanian;Boier al;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_romanian;Ban;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_romanian;Ban;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_romanian;Tara de;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_romanian;Mare Ban;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_romanian;Mare Ban;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_romanian;Domnitor;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_romanian;Imparat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#West_african_pagan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_west_african_pagan;Maghan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_west_african_pagan;Manga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_west_african_pagan;Farin;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_west_african_pagan;Farina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_west_african_pagan;Kafi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_west_african_pagan;Kafuna;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Soninke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_soninke;Kafi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_soninke;Kafuna;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_soninke;Kafi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_soninke;Kafuna;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_soninke;Farin;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_soninke;Farina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_soninke;Farin;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_soninke;Farina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_soninke;Maghan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_soninke;Manga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_soninke;Maghan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_soninke;Manga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_soninke;Ghana;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_soninke;Ghanina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_soninke;Ghana;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_soninke;Ghanina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_soninke;Mansa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_soninke;Mansina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_soninke;Mansina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_soninke;Maghan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_soninke;Manga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_soninke;Kafu of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_soninke;Farinate of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_soninke;Maghanate of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_soninke;Ghanate of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_soninke;Empire of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_king_soninke;Tunka;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Sanhaja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_sanhaja;Wáli;;;;Valí;;;;;;;;;x;;;;;;;;;;;;;;;
baron_sanhaja;Shaykh;Cheikh;Scheich;;Jeque;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_sanhaja;Shaykhah;Cheykha;;;Jequesa;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_sanhaja;Wilayah of;Wilaya de;Wilayah von;;Vilayato de;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_sanhaja;Sheikhdom of;Cheikat de;Scheichtum von;;Dominio del Jeque;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_sanhaja;Imára of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_sanhaja;Sultanate of;Sultanat de;Sultanat von;;Sultanato de;;;;;;;;;x;;;;;;;;;;;;;;;
duke_sanhaja;Amír;Émir;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_sanhaja;Amíra;Émirat;Emirin;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_sanhaja;Sultán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_sanhaja;Sultána;Sultane;Sultanin;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_sanhaja;Imára;Emirat;Emirat;;Emirato;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_sanhaja;Sultanate;Sultanat;Sultanat;;Sultanato;;;;;;;;;x;;;;;;;;;;;;;;;
empire_sanhaja;Caliphate;Califat;Kalifat;;Califato;;;;;;;;;x;;;;;;;;;;;;;;;
barony_sanhaja;Sheikhdom;Cheikat;Scheichtum;;Dominio;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duke_sanhaja;Amghar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_sanhaja;Tribe;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_of_sanhaja;Tribe of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_king_sanhaja;Agellid;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#masmuda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_masmuda;Wáli;;;;Valí;;;;;;;;;x;;;;;;;;;;;;;;;
baron_masmuda;Shaykh;Cheikh;Scheich;;Jeque;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_masmuda;Shaykhah;Cheykha;;;Jequesa;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_masmuda;Wilayah of;Wilaya de;Wilayah von;;Vilayato de;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_masmuda;Sheikhdom of;Cheikat de;Scheichtum von;;Dominio del Jeque;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_masmuda;Imára of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_masmuda;Imára of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x;;;;;;;;;;;;;;;
duke_masmuda;Amír;Émir;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_masmuda;Amíra;Émirat;Emirin;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_masmuda;Amír al-Mu'minín;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_masmuda;Amíra;Émirat;Emirin;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_masmuda;Imára;Emirat;Emirat;;Emirato;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_masmuda;Imára;Emirat;Emirat;;Emirato;;;;;;;;;x;;;;;;;;;;;;;;;
empire_masmuda;Caliphate;Califat;Kalifat;;Califato;;;;;;;;;x;;;;;;;;;;;;;;;
barony_masmuda;Sheikhdom;Cheikat;Scheichtum;;Dominio;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duke_masmuda;Amghar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_masmuda;Tribe;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_of_masmuda;Tribe of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_king_masmuda;Agellid;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#zanata;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
