#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
TRUE_VASSAL_NAME;Vassal;Vassal;Tributstaat;;Estado tributario;;;;;;;;;x
ca_culture_saxon_english_2;Longbow Range;;;;Arquería de arcos largos;;;;;;;;;x
ca_culture_saxon_english_3;Longbow Range;;;;Arquería de arcos largos;;;;;;;;;x
ca_culture_saxon_english_4;Longbow Range;;;;Arquería de arcos largos;;;;;;;;;x
ca_culture_saxon_english_5;Longbow Range;;;;Arquería de arcos largos;;;;;;;;;x
ca_culture_scottish_0;Schiltron Training Ground;;;;Campo de entrenamiento Schiltron;;;;;;;;;x
ca_culture_scottish_1;Schiltron Training Ground;;;;Campo de entrenamiento Schiltron;;;;;;;;;x
ca_culture_scottish_2;Schiltron Training Ground;;;;Campo de entrenamiento Schiltron;;;;;;;;;x
ca_culture_scottish_3;Schiltron Training Ground;;;;Campo de entrenamiento Schiltron;;;;;;;;;x
ca_culture_scottish_4;Schiltron Training Ground;;;;Campo de entrenamiento Schiltron;;;;;;;;;x
ca_culture_scottish_5;Schiltron Training Ground;;;;Campo de entrenamiento Schiltron;;;;;;;;;x
ca_culture_group_baltic_0;Warrior Gathering Ground;;;;Campo de reunión de guerreros;;;;;;;;;x
ca_culture_group_baltic_1;Warrior Gathering Ground;;;;Campo de reunión de guerreros;;;;;;;;;x
ca_culture_group_baltic_2;Warrior Gathering Ground;;;;Campo de reunión de guerreros;;;;;;;;;x
ca_culture_group_baltic_3;Warrior Gathering Ground;;;;Campo de reunión de guerreros;;;;;;;;;x
ca_culture_group_baltic_4;Warrior Gathering Ground;;;;Campo de reunión de guerreros;;;;;;;;;x
ca_culture_group_baltic_5;Warrior Gathering Ground;;;;Campo de reunión de guerreros;;;;;;;;;x
ca_culture_group_altaic_0;Riding Grounds;;;;Campos de monta;;;;;;;;;x
ca_culture_group_altaic_1;Riding Grounds;;;;Campos de monta;;;;;;;;;x
ca_culture_group_altaic_2;Riding Grounds;;;;Campos de monta;;;;;;;;;x
ca_culture_group_altaic_3;Riding Grounds;;;;Campos de monta;;;;;;;;;x
ca_culture_group_altaic_4;Riding Grounds;;;;Campos de monta;;;;;;;;;x
ca_culture_group_altaic_5;Riding Grounds;;;;Campos de monta;;;;;;;;;x
ca_culture_frank_norman_german_0;Jousting Lists;;;;Palenques de justas;;;;;;;;;x
ca_culture_frank_norman_german_1;Jousting Lists;;;;Palenques de justas;;;;;;;;;x
ca_culture_frank_norman_german_2;Jousting Lists;;;;Palenques de justas;;;;;;;;;x
ca_culture_frank_norman_german_3;Jousting Lists;;;;Palenques de justas;;;;;;;;;x
ca_culture_frank_norman_german_4;Jousting Lists;;;;Palenques de justas;;;;;;;;;x
ca_culture_frank_norman_german_5;Jousting Lists;;;;Palenques de justas;;;;;;;;;x
ca_culture_group_iberian_0;Caballero Training Ground;;;;Campo de entrenamiento de Caballeros;;;;;;;;;x
ca_culture_group_iberian_1;Caballero Training Ground;;;;Campo de entrenamiento de Caballeros;;;;;;;;;x
ca_culture_group_iberian_2;Caballero Training Ground;;;;Campo de entrenamiento de Caballeros;;;;;;;;;x
ca_culture_group_iberian_3;Caballero Training Ground;;;;Campo de entrenamiento de Caballeros;;;;;;;;;x
ca_culture_group_iberian_4;Caballero Training Ground;;;;Campo de entrenamiento de Caballeros;;;;;;;;;x
ca_culture_group_iberian_5;Caballero Training Ground;;;;Campo de entrenamiento de Caballeros;;;;;;;;;x
ca_culture_italian_0;Cavalleria Training Ground;;;;Campo de entrenamiento de Cavaliere;;;;;;;;;x
ca_culture_italian_1;Cavalleria Training Ground;;;;Campo de entrenamiento de Cavaliere;;;;;;;;;x
ca_culture_italian_2;Cavalleria Training Ground;;;;Campo de entrenamiento de Cavaliere;;;;;;;;;x
ca_culture_italian_3;Cavalleria Training Ground;;;;Campo de entrenamiento de Cavaliere;;;;;;;;;x
ca_culture_italian_4;Cavalleria Training Ground;;;;Campo de entrenamiento de Cavaliere;;;;;;;;;x
ca_culture_italian_5;Cavalleria Training Ground;;;;Campo de entrenamiento de Cavaliere;;;;;;;;;x
ca_culture_italian_cavalry_desc;Elite Italian mounted crossbowmen (balestrieri) train here, a multifarious specialization of arms that lends itself especially well to shock and defense tactics, at considerable expense. This military tradition draws from Italian-German (Lombard) origins.;;;;Aquí se entrena la élite de ballesteros montados italianos (los balestieri), una variada especialización de armas muy eficaz en tácticas de choque y defensa, aunque cara. Esta tradición militar tiene orígenes lombardos (italogermanos).;;;;;;;;;x
ca_culture_russian_0;Druzhina Training Ground;;;;Campo de entrenamiento Druzhina;;;;;;;;;x
ca_culture_russian_5;Druzhina Training Ground;;;;Campo de entrenamiento Druzhina;;;;;;;;;x
ca_culture_group_north_germanic_0;Huscarl Training Ground;;;;Campo de entrenamiento de Huscarles;;;;;;;;;x
ca_culture_group_north_germanic_5;Huscarl Training Ground;;;;Campo de entrenamiento de Huscarles;;;;;;;;;x
ca_culture_hungarian_0;Hussar Training Ground;;;;Campo de entrenamiento de Húsares;;;;;;;;;x
ca_culture_hungarian_5;Hussar Training Ground;;;;Campo de entrenamiento de Húsares;;;;;;;;;x
ca_culture_group_arabic_0;Camel Training Grounds;;;;Campo de monta de camellos;;;;;;;;;x
ca_culture_group_arabic_1;Camel Training Grounds;;;;Campo de monta de camellos;;;;;;;;;x
ca_culture_group_arabic_2;Camel Training Grounds;;;;Campo de monta de camellos;;;;;;;;;x
ca_culture_group_arabic_3;Camel Training Grounds;;;;Campo de monta de camellos;;;;;;;;;x
ca_culture_group_arabic_4;Camel Training Grounds;;;;Campo de monta de camellos;;;;;;;;;x
ca_culture_group_arabic_5;Camel Training Grounds;;;;Campo de monta de camellos;;;;;;;;;x
ca_culture_group_byzantine_0;Cataphract Training Ground;;;;Campo de entrenamiento de catafractas;;;;;;;;;x
ca_culture_group_byzantine_5;Cataphract Training Ground;;;;Campo de entrenamiento de catafractas;;;;;;;;;x
ca_culture_irish_0;Gallowglass Training Ground;;;;Campo de entrenamiento Gallowglass;;;;;;;;;x
ca_culture_irish_5;Gallowglass Training Ground;;;;Campo de entrenamiento Gallowglass;;;;;;;;;x
ca_culture_ethiopian_0;Ethiopian Drilling Grounds;;;;Campo de milicia etíope;;;;;;;;;x
ca_culture_ethiopian_5;Ethiopian Drilling Grounds;;;;Campo de milicia etíope;;;;;;;;;x
ca_culture_west_african_0;Horon Warrior Lodge;;;;Alojamiento de guerreros libres;;;;;;;;;x
ca_culture_west_african_5;Horon Warrior Lodge;;;;Alojamiento de guerreros libres;;;;;;;;;x
ca_culture_group_south_slavic_0;Gusar Training Ground;;;;Campo de entrenamiento Gusar;;;;;;;;;x
ca_culture_group_south_slavic_5;Gusar Training Ground;;;;Campo de entrenamiento Gusar;;;;;;;;;x
ca_culture_croatia_0;Infantry Training Ground;;;;Campo de entrenamiento Gusar;;;;;;;;;x
ca_culture_croatia_1;Infantry Training Ground;;;;Campo de entrenamiento Gusar;;;;;;;;;x
ca_culture_croatia_2;Infantry Training Ground;;;;Campo de entrenamiento Gusar;;;;;;;;;x
ca_culture_croatia_3;Infantry Training Ground;;;;Campo de entrenamiento Gusar;;;;;;;;;x
ca_culture_croatia_4;Infantry Training Ground;;;;Campo de entrenamiento Gusar;;;;;;;;;x
ca_culture_croatia_5;Infantry Training Ground;;;;Campo de entrenamiento Gusar;;;;;;;;;x
ca_culture_croatia_1_desc;The southern Slavic nations trained powerful heavy infantry.;;;;;;;;;;;;;x
ca_culture_dutch_0;Goedendag Militia Quarters;;;;Cuarteles de la milicia Goedendag;;;;;;;;;x
ca_culture_dutch_1;Goedendag Militia Quarters;;;;Cuarteles de la milicia Goedendag;;;;;;;;;x
ca_culture_dutch_2;Goedendag Militia Quarters;;;;Cuarteles de la milicia Goedendag;;;;;;;;;x
ca_culture_dutch_3;Goedendag Militia Quarters;;;;Cuarteles de la milicia Goedendag;;;;;;;;;x
ca_culture_dutch_4;Goedendag Militia Quarters;;;;Cuarteles de la milicia Goedendag;;;;;;;;;x
ca_culture_dutch_5;Goedendag Militia Quarters;;;;Cuarteles de la milicia Goedendag;;;;;;;;;x
ca_culture_basque_0;Kuartela;;;;;;;;;;;;;x
ca_culture_basque_1;Kuartela;;;;;;;;;;;;;x
ca_culture_basque_2;Kuartela;;;;;;;;;;;;;x
ca_culture_basque_3;Kuartela;;;;;;;;;;;;;x
ca_culture_basque_4;Kuartela;;;;;;;;;;;;;x
ca_culture_basque_5;Kuartela;;;;;;;;;;;;;x
ca_culture_basque_1_desc;The Basque were renowned for their powerful heavy infantry.;;;;Los vascos eran famosos por su poderosa infantería pesada.;;;;;;;;;x
ca_culture_jewish_0;Jewish Heavy Infantry Barracks;Caserne d’infanterie lourde juive;Übungsplatz für jüdische Schwere Infanterie;;Barracas de Infantería Pesada judia;;;;;;;;;x
ca_culture_jewish_5;Jewish Heavy Infantry Barracks;Caserne d’infanterie lourde juive;Übungsplatz für jüdische Schwere Infanterie;;Barracas de Infantería Pesada judia;;;;;;;;;x
ca_culture_nahuatl_0;Jaguar Warrior Lodge;Hutte de guerrier jaguar;Jaguarkriegerhütte;;Campamento de Guerreros Jaguar;;;;;;;;;x
ca_culture_nahuatl_5;Jaguar Warrior Lodge;Hutte de guerrier jaguar;Jaguarkriegerhütte;;Campamento de Guerreros Jaguar;;;;;;;;;x
ca_culture_nubian_0;Nubian Warrior Barracks;Caserne des guerriers nubiens;Nubische Kriegerbaracken;;Barracas de Guerreros Nubios;;;;;;;;;x
ca_culture_nubian_5;Nubian Warrior Barracks;Caserne des guerriers nubiens;Nubische Kriegerbaracken;;Barracas de Guerreros Nubios;;;;;;;;;x
ca_culture_portuguese_galician_andalusian_0;Jinete Riding Grounds;;;;Terrenos de equitación de jinetes;;;;;;;;;x
ca_culture_portuguese_galician_andalusian_1;Jinete Riding Grounds;;;;Terrenos de equitación de jinetes;;;;;;;;;x
ca_culture_portuguese_galician_andalusian_2;Jinete Riding Grounds;;;;Terrenos de equitación de jinetes;;;;;;;;;x
ca_culture_portuguese_galician_andalusian_3;Jinete Riding Grounds;;;;Terrenos de equitación de jinetes;;;;;;;;;x
ca_culture_portuguese_galician_andalusian_4;Jinete Riding Grounds;;;;Terrenos de equitación de jinetes;;;;;;;;;x
ca_culture_portuguese_galician_andalusian_5;Jinete Riding Grounds;;;;Terrenos de equitación de jinetes;;;;;;;;;x
ca_culture_portuguese_galician_andalusian_desc;Lightly-armored cavalry train here in the art of flanking and peppering the enemy with arrows and javelins, softening them before the heavier elements of the army charge the lines.;;;;;;;;;;;;;x
ca_culture_group_north_african_0;Camel Riding Grounds;;;;Terrenos de equitación de camelleros;;;;;;;;;x
ca_culture_group_north_african_1;Camel Riding Grounds;;;;Terrenos de equitación de camelleros;;;;;;;;;x
ca_culture_group_north_african_2;Camel Riding Grounds;;;;Terrenos de equitación de camelleros;;;;;;;;;x
ca_culture_group_north_african_3;Camel Riding Grounds;;;;Terrenos de equitación de camelleros;;;;;;;;;x
ca_culture_group_north_african_4;Camel Riding Grounds;;;;Terrenos de equitación de camelleros;;;;;;;;;x
ca_culture_group_north_african_5;Camel Riding Grounds;;;;Terrenos de equitación de camelleros;;;;;;;;;x
ca_culture_group_north_african_1_desc;Lightly-armored camelry train here in the art of flanking and peppering the enemy with arrows and javelins..;;;;;;;;;;;;;x
ca_culture_catalan_1;Almoghavars Conscription Camp;Grand enclos des almoghavars;Almoghavars-Übungsplatz;;Zona de entrenamiento de almogávars;;;;;;;;;x
ca_culture_catalan_2;Almoghavars Conscription Camp;Grand enclos des almoghavars;Almoghavars-Übungsplatz;;Zona de entrenamiento de almogávars;;;;;;;;;x
ca_culture_catalan_3;Almoghavars Conscription Camp;Grand enclos des almoghavars;Almoghavars-Übungsplatz;;Zona de entrenamiento de almogávars;;;;;;;;;x
ca_culture_catalan_4;Almoghavars Conscription Camp;Grand enclos des almoghavars;Almoghavars-Übungsplatz;;Zona de entrenamiento de almogávars;;;;;;;;;x
ca_culture_catalan_5;Almoghavars Conscription Camp;Grand enclos des almoghavars;Almoghavars-Übungsplatz;;Zona de entrenamiento de almogávars;;;;;;;;;x
ca_culture_catalan_0;Almoghavars Conscription Camp;Grand enclos des almoghavars;Almoghavars-Übungsplatz;;Zona de entrenamiento de almogávars;;;;;;;;;x
ca_culture_catalan_1_desc;Lightly-armored irregulars gather here in hopes of joining up with an army that can feed them more than brigandage can. Skilled with raiding the enemy with arrows and javelins, these unscrupulous ruffians can be a terror to an unsuspecting enemy.;;;;;;;;;;;;;x
ca_culture_assyrian_1;Kashat Archery Range;;;;;;;;;;;;;x
ca_culture_assyrian_2;Kashat Archery Range;;;;;;;;;;;;;x
ca_culture_assyrian_3;Kashat Archery Range;;;;;;;;;;;;;x
ca_culture_assyrian_4;Kashat Archery Range;;;;;;;;;;;;;x
ca_culture_assyrian_5;Kashat Archery Range;;;;;;;;;;;;;x
ca_culture_assyrian_0;Kashat Archery Range;;;;;;;;;;;;;x
ca_culture_assyrian_1_desc;The Syrian tradition of training eagle-eyed archers is kept alive here, stretching back even to antiquity when these warriors served as auxiliaries in Roman legions.;;;;;;;;;;;;;x
## Retinues;;;;;;;;;;;;;;x
RETTYPE_CUL_KARANTANCI;Vitez;;;;;;;;;;;;;x
RETTYPE_CUL_POMMERANIAN;Druzyna;;;;;;;;;;;;;x
RETTYPE_CUL_CROATIAN;Uskok;;;;;;;;;;;;;x
RETTYPE_CUL_SERBIAN;Vlastela;;;;;;;;;;;;;x
RETTYPE_CUL_BULGARIAN;Bolqr;;;;;;;;;;;;;x
RETTYPE_CUL_BOHEMIAN;Rytír;;;;;;;;;;;;;x
RETTYPE_CUL_ROMANIAN;Calarasi;;;;;;;;;;;;;x
RETTYPE_CUL_HUNG;Bandérium;;;;;;;;;;;;;x
RETTYPE_CUL_FINNO_UGRIC;Soturi Lempo;;;;;;;;;;;;;x
RETTYPE_CUL_BALT;Karavirs Perkons;;;;;;;;;;;;;x
RETTYPE_CUL_NORMAN;Chevalier;;;;;;;;;;;;;x
RETTYPE_CUL_SOUTH_SLA;Gusar;;;;Gúsar;;;;;;;;;x
RETTYPE_CUL_SCOT;Schiltron;;;;;;;;;;;;;x
RETTYPE_CUL_IRISH;Gallóglach;;;;;;;;;;;;;x
RETTYPE_CUL_NORSEGAELIC;Huscarl;;;;;;;;;;;;;x
RETTYPE_CUL_ENG;Longbowman;;;;Arco largo;;;;;;;;;x
RETTYPE_CUL_SAXON;Þingalið;;;;;;;;;;;;;x
RETTYPE_CUL_NORWEGIAN;Heiðþegi;;;;;;;;;;;;;x
RETTYPE_CUL_DUTCH;Goedendag Burgerwacht;;;;;;;;;;;;;x
RETTYPE_CUL_GERMAN;Ritter;;;;;;;;;;;;;x
RETTYPE_CUL_RUS;Druzhýna;;;;;;;;;;;;;x
RETTYPE_CUL_POLISH;Druzyna;;;;;;;;;;;;;x
RETTYPE_CUL_LITHUANIAN;Perkuno Karys;;;;;;;;;;;;;x
RETTYPE_CUL_E_AFR;Zãbãnnya;;;;;;;;;;;;;x
RETTYPE_CUL_IRANIAN;Khwarezmiyya;;;;;;;;;;;;;x
RETTYPE_CUL_BYZ;Kataphraktos;;;;Catafracta;;;;;;;;;x
RETTYPE_CUL_TURKISH;Sipahi;;;;;;;;;;;;;x
RETTYPE_CUL_ALTAIC;Kheshig;;;;;;;;;;;;;x
RETTYPE_CUL_GEORGIAN;Mona'spa;;;;;;;;;;;;;x
RETTYPE_CUL_ITA;Cavaliere;;;;;;;;;;;;;x
RETTYPE_CUL_ARAB;Al-Faris;;;;;;;;;;;;;x
RETTYPE_CUL_CATALAN;Almughavar;;;;;;;;;;;;;x
RETTYPE_CUL_ANDALUSIAN;Zenata;;;;;;;;;;;;;x
RETTYPE_CUL_CASTILLIAN;Caballero;;;;;;;;;;;;;x
RETTYPE_CUL_PORTUGESE;Cavaleiro;;;;;;;;;;;;;x
RETTYPE_CUL_FRANKISH;Chevalier;;;;;;;;;;;;;x
RETTYPE_CUL_ARMENIAN;Naxarar;;;;;;;;;;;;;x
RETTYPE_CUL_BASQUE;Zaldun;;;;;;;;;;;;;x
RETTYPE_CUL_ESTONIAN;Malev;;;;;;;;;;;;;x
RETTYPE_CUL_ROMAN;Praetorianus;;;;Pretoriano;;;;;;;;;x
RETTYPE_CUL_AVAR;Sclavinia;;;;;;;;;;;;;x
RETTYPE_CUL_NORSE;Heimþegi;;;;;;;;;;;;;x
RETTYPE_CUL_VISIGOTHIC;Vesi;;;;;;;;;;;;;x
RETTYPE_CUL_CASTILLIAN;Hidalgo;;;;;;;;;;;;;x
RETTYPE_CUL_NORTHAFR;a-Mazigh;;;;;;;;;;;;;x
RETTYPE_CUL_SYR;Kashat;;;;;;;;;;;;;x
#Events;;;;;;;;;;;;;;x
EVTDESC_AVE_MARIA_events.10;After the death of my [Root.GetFatherMother] It is time for me to pledge homage to my lord as my ancestor did before me.;;;;;;;;;;;;;x
EVTOPTA_AVE_MARIA_events.10;I will travel to [Suzerain.capital_scope.GetName] to give my suzerain homage !;;;;;;;;;;;;;x
EVTOPTB_AVE_MARIA_events.10;On second thought, he is not my suzerain, I renounce him !;;;;;;;;;;;;;x
EVTDESCA_AVE_MARIA_events.11;A messenger just arrived and informed me that [From.GetTitledName] is going to come in [Root.Capital_scope.GetName] to swear me homage.;;;;;;;;;;;;;x
EVTDESCB_AVE_MARIA_events.11;A messenger just arrived and informed me that [From.GetTitledName] is not going to swear me homage !;;;;;;;;;;;;;
EVTOPTA_AVE_MARIA_events.11;We must prepare for the upcoming ceremony;;;;;;;;;;;;;x
EVTOPTB_AVE_MARIA_events.11;He is not worthy of me and I do not want any entanglement with [From.GetTitledName] !;;;;;;;;;;;;;x
EVTOPTC_AVE_MARIA_events.11;How dare [From.GetHerHim] !;;;;;;;;;;;;;x
EVTDESC_AVE_MARIA_events.12;I just received a messenger from [From.GetTitledName] that he refuses to accept my homage ! This is an outrage !;;;;;;;;;;;;;x
EVTOPTA_AVE_MARIA_events.12;But why ?;;;;;;;;;;;;;x
TITLE_AVE_MARIA.13;T;;;;;;;;;;;;;
EVTDESC_AVE_MARIA_events_christian.13;Today, in front of many witnesses I brought myself to my knees before [From.GetTitledName] in sign of humility and swore upon the Holy Bible my oath of fidelity while he held my hands. As [From.GetTitledName] accepted my pledge, I rose, we made the kiss of peace and I received a symbolic token of my fealty. \n I am now [From.GetTitledName]'s man !;;;;;;;;;;;;;x
EVTDESC_AVE_MARIA_events_muslim.13;Today, in front of many witnesses I brought myself to my knees before [From.GetTitledName] in sign of humility and swore upon the Holy Book my oath of fidelity while he held my hands. As [From.GetTitledName] accepted my pledge, I rose, we made the kiss of peace and I received a symbolic token of my fealty. \n I am now [From.GetTitledName]'s man !;;;;;;;;;;;;;x
EVTOPTA_AVE_MARIA_events.13;A glorious ceremony !;;;;;;;;;;;;;x
TITLE_AVE_MARIA.14;T;;;;;;;;;;;;;
EVTDESC_AVE_MARIA_events_christian.14;Today, in front of many witnesses [FromFromFrom.GetTitleName] brought himself to his knees before me in sign of humility and swore upon the Holy Bible his oath of fidelity while I held his hands. As I accepted his pledge, he rose, we made the kiss of peace and I gave him a symbolic token of his fealty. Our contract is now engaged !;;;;;;;;;;;;;x
EVTDESC_AVE_MARIA_events_muslim.14;Today, in front of many witnesses [From.GetTitleName] brought himself to his knees before me in sign of humility and swore upon the Holy Quran his oath of fidelity while I held his hands. As I accepted his pledge, he rose, we made the kiss of peace and I gave him a symbolic token of his fealty. Our contract is now engaged !;;;;;;;;;;;;;x
EVTOPTA_AVE_MARIA_events.14;My man !;;;;;;;;;;;;;x
EVTDESC_AVE_MARIA_events.16;[From.GetTitledName] has sent a messenger to propose me to swear him homage and become his vassal.;;;;;;;;;;;;;x
EVTOPTA_AVE_MARIA_events.16;I will swear to him, [From.GetSheHe] is a worthy lord.;;;;;;;;;;;;;x
EVTOPTB_AVE_MARIA_events.16;[From.GetSheHeCap] does not deserve my oath !;;;;;;;;;;;;;x
EVTDESCA_AVE_MARIA_events.17;[From.GetTitledName] has accepted my offer and will come to swear me homage soon !;;;;;;;;;;;;;x
EVTDESCB_AVE_MARIA_events.17;[From.GetTitledName] has refused  my offer of vassalage ! What an insult !;;;;;;;;;;;;;x
EVTOPTA_AVE_MARIA_events.17;Great, we must prepare.;;;;;;;;;;;;;x
EVTOPTB_AVE_MARIA_events.17;Curses.;;;;;;;;;;;;;x
EVTDESC_AVE_MARIA_events.18;[From.GetTitledName] has sent a messenger to propose  swear me homage and become my vassal.;;;;;;;;;;;;;x
EVTOPTA_AVE_MARIA_events.18;Great, I accept, we must prepare;;;;;;;;;;;;;x
EVTOPTB_AVE_MARIA_events.18;I do not need more entanglements;;;;;;;;;;;;;x
EVTDESCA_AVE_MARIA_events.19;[From.GetTitledName] has accepted my offer of homage !;;;;;;;;;;;;;x
EVTDESCB_AVE_MARIA_events.19;[From.GetTitledName] has refused my offer of homage !;;;;;;;;;;;;;x
EVTOPTA_AVE_MARIA_events.19;To the ceremony !;;;;;;;;;;;;;x
EVTOPTB_AVE_MARIA_events.19;Curses.;;;;;;;;;;;;;x
EVTDESC_AVE_MARIA_prepared_campaign_events.1;Summon our vassals;;;;;;;;;;;;;x
EVTOPTA_AVE_MARIA_prepared_campaign_events.1;Send the summons;;;;;;;;;;;;;x
# Modifiers;;;;;;;;;;;;;;x
opinion_refused_homage;Refused to swear homage;;;;;;;;;;;;;x
#Titles;;;;;;;;;;;;;;x
CONSTABLE;Constable;Connétable;;;;;;;;;;;;x
DYNAMIC_SERVITIUM_DEBITUM;[Root.GetTitledName]'s Ban;;;;;;;;;;;;;x
#Various;;;;;;;;;;;;;;x
servitium_debitum_troops_spawned_ARMY;Servitium Debitum Troops;;;;;;;;;;;;;x
