#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#New provinces;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV1922;Dordogne;;;;;;;;;;;;;x
PROV1923;Garonne;;;;;;;;;;;;;x
PROV1924;Garonne;;;;;;;;;;;;;x
PROV1925;Garonne;;;;;;;;;;;;;x
PROV1926;Adour;;;;;;;;;;;;;x
PROV1927;Rhone;;;;;;;;;;;;;x
PROV1928;Guadalquivir;;;;;;;;;;;;;x
PROV1929;Rhein;;;;;;;;;;;;;x
PROV1930;Rhein;;;;;;;;;;;;;x
PROV1931;Rhein;;;;;;;;;;;;;x
PROV1932;Maas;;;;;;;;;;;;;x
PROV1933;Maas;;;;;;;;;;;;;x
PROV1934;Maas;;;;;;;;;;;;;x
PROV1935;Strait of Hormuz;;;;;;;;;;;;;x
PROV1936;Persian Gulf;;;;;;;;;;;;;x
PROV1937;Persian Gulf;;;;;;;;;;;;;x
PROV1938;Red Sea;;;;;;;;;;;;;x
PROV1939;Red Sea;;;;;;;;;;;;;x
PROV1940;Red Sea;;;;;;;;;;;;;x
PROV1941;Gulf of Aden;;;;;;;;;;;;;x
PROV1942;Coast of Somalia;;;;;;;;;;;;;x
PROV1943;Coast of Yemen;;;;;;;;;;;;;x
PROV1944;Coast of Oman;;;;;;;;;;;;;x
PROV1945;Gulf of Oman;;;;;;;;;;;;;x
PROV1946;Coast of Catalonia;;;;;;;;;;;;;x
PROV1947;Central Black Sea;;;;;;;;;;;;;x
PROV1948;Lake Bracciano;;;;;;;;;;;;;x
PROV1949;Lake Bolsena;;;;;;;;;;;;;x
PROV1950;Lake Trasimeno;;;;;;;;;;;;;x
PROV1951;Lake Fucino;;;;;;;;;;;;;x
PROV1952;Ténéré;;;;;;;;;;;;;x
PROV806;Libyan Desert;;;;;;;;;;;;;x
PROV1953;Lake Hamun;;;;;;;;;;;;;x
PROV1954;Tyrrhenian Sea;Mer Tyrrhénienne;Tyrrhenisches Meer;;Mar Tirreno;;;;;;;;;x
PROV1955;Coast of Sardegna;Côte de Sardaigne;Sardegna-Küste;;Costa de Cerdeña;;;;;;;;;x
#PROV1956;Aalst;;;;;;;;;;;;;x
#PROV1957;Salm;;;;;;;;;;;;;x
#PROV1958;Sayn;;;;;;;;;;;;;x
#PROV1959;Arnsberg;;;;;;;;;;;;;x
#PROV1960;Ziegenhain;;;;;;;;;;;;;x
#PROV1961;Gudensberg;;;;;;;;;;;;;x
#PROV1962;Hoya;;;;;;;;;;;;;x
#PROV1963;Staufen;;;;;;;;;;;;;x
#PROV1964;Nellenburg;;;;;;;;;;;;;x
#PROV1965;Hirschberg;;;;;;;;;;;;;x
#PROV1966;Abensberg;;;;;;;;;;;;;x
#PROV1967;Ortenberg;;;;;;;;;;;;;x
PROV1968;Niya;;;;;;;;;;;;;x
PROV1969;Bámiyán;;;;;;;;;;;;;x
PROV1970;Tian Shan;;;;;;;;;;;;;x
PROV1971;Kara-Kum;;;;;;;;;;;;;x
PROV1972;An Nafud;;;;;;;;;;;;;x
PROV1973;Syrian Desert;;;;;;;;;;;;;x
PROV1974;Zimniy Bereg;;;;;;;;;;;;;x
PROV1975;Gilgit;;;;;;;;;;;;;x
PROV1976;Skardu;;;;;;;;;;;;;x
PROV1977;Hunza;;;;;;;;;;;;;x
PROV1978;Tashkurgan;;;;;;;;;;;;;x
PROV1979;Kahlur;;;;;;;;;;;;;x
PROV1980;Garhwal;;;;;;;;;;;;;x
PROV1981;Kurmanchal;;;;;;;;;;;;;x
PROV1982;Leh;;;;;;;;;;;;;x
PROV1983;Tsaparang;;;;;;;;;;;;;x
PROV1984;Rutog;;;;;;;;;;;;;x
PROV1985;Kyunglung;;;;;;;;;;;;;x
PROV1986;Purang;;;;;;;;;;;;;x
PROV1987;Ge'gyai;;;;;;;;;;;;;x
PROV1988;Gar;;;;;;;;;;;;;x
PROV1989;Kunlun;;;;;;;;;;;;;x
PROV1990;Hindu Kush;;;;;;;;;;;;;x
PROV1991;Pangong Tso;;;;;;;;;;;;;x
PROV1992;Lake Rakshastal;;;;;;;;;;;;;x
PROV1993;Lake Manasarovar;;;;;;;;;;;;;x
PROV1994;Luma Drak Tso;;;;;;;;;;;;;x
PROV1995;Memar Lake;;;;;;;;;;;;;x
PROV1996;Aksai Chin Lake;;;;;;;;;;;;;x
PROV1997;Kotra Tso;;;;;;;;;;;;;x
PROV1998;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV1999;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV2000;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV2001;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV2002;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV2003;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV2004;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV2005;Gulf of Kvarner;;;;;;;;;;;;;x
PROV2006;Gulf of Kotor;;;;;;;;;;;;;x
PROV2007;Gulf of Manfredonia;;;;;;;;;;;;;x
PROV2008;Tyrrhenian Sea;x;;;;;;;;;;;;x
PROV2009;Ijsselmeer;;;;;;;;;;;;;x
PROV2010;Waddenzee;;;;;;;;;;;;;x
PROV2011;Coast of Marche;;;;;;;;;;;;;x
PROV2012;Sari;;;;;;;;;;;;;x
PROV2013;Pallars;;;;;;;;;;;;;x
PROV2014;Maysán;;;;;;;;;;;;;x
PROV2015;Sús;;;;;;;;;;;;;x
PROV2016;Ramagiri;;;;;;;;;;;;;x
PROV2017;Kherla;;;;;;;;;;;;;x
PROV2018;Acalapura;;;;;;;;;;;;;x
PROV2019;Parnakheta;;;;;;;;;;;;;x
PROV2020;Balkonda;;;;;;;;;;;;;x
PROV2021;Nanded;;;;;;;;;;;;;x
PROV2022;Vatsagulma;;;;;;;;;;;;;x
PROV2023;Pratishthana;;;;;;;;;;;;;x
PROV2024;Kondana;;;;;;;;;;;;;x
PROV2025;Naldurg;;;;;;;;;;;;;x
PROV2026;Kalyani;;;;;;;;;;;;;x
PROV2027;Lattalura;;;;;;;;;;;;;x
PROV2028;Medak;;;;;;;;;;;;;x
PROV2029;Vemulavada;;;;;;;;;;;;;x
PROV2030;Kollipake;;;;;;;;;;;;;x
PROV2031;Taradavadi;;;;;;;;;;;;;x
PROV2032;Manyakheta;;;;;;;;;;;;;x
PROV2033;Sagar;;;;;;;;;;;;;x
PROV2034;Pannagallu;;;;;;;;;;;;;x
PROV2035;Kolhapur;;;;;;;;;;;;;x
PROV2036;Goa;;;;;;;;;;;;;x
PROV2037;Vatapi;;;;;;;;;;;;;x
PROV2038;Kudalasangama;;;;;;;;;;;;;x
PROV2039;Idatarainadu;;;;;;;;;;;;;x
PROV2040;Alampur;;;;;;;;;;;;;x
PROV2041;Honnore;;;;;;;;;;;;;x
PROV2042;Banavasi;;;;;;;;;;;;;x
PROV2043;Uchangidurga;;;;;;;;;;;;;x
PROV2044;Penugonda;;;;;;;;;;;;;x
PROV2045;Kanara;;;;;;;;;;;;;x
PROV2046;Dwarasamudra;;;;;;;;;;;;;x
PROV2047;Manyapura;;;;;;;;;;;;;x
PROV2048;Dzoraget;;;;;;;;;;;;;x
PROV2049;Qalqut;;;;;;;;;;;;;x
PROV2050;Srirangapatna;;;;;;;;;;;;;x
PROV2051;Talakad;;;;;;;;;;;;;x
PROV2052;Mahodayapuram;;;;;;;;;;;;;x
PROV2053;Kallipolis;;;;;;;;;;;;;x
PROV2054;Kambechovani;;;;;;;;;;;;;x
PROV2055;Kongu;;;;;;;;;;;;;x
PROV2056;Bidar;;;;;;;;;;;;;x
PROV2057;Bampúr;;;;;;;;;;;;;x
PROV2058;Marib;;;;;;;;;;;;;x
PROV2059;Konkan Coast;;;;;;;;;;x
PROV2060;Coast of Malabar;;;;;;;;;;;;;x
PROV2061;Muqan;;;;;;;;;;;;;x
